34139,3413*,341**,34***,3****,*
34140,3414*,341**,34***,3****,*
34142,3414*,341**,34***,3****,*
34145,3414*,341**,34***,3****,*
34201,3420*,342**,34***,3****,*
34202,3420*,342**,34***,3****,*
34203,3420*,342**,34***,3****,*
34205,3420*,342**,34***,3****,*
34207,3420*,342**,34***,3****,*
34208,3420*,342**,34***,3****,*
34209,3420*,342**,34***,3****,*
34210,3421*,342**,34***,3****,*
34211,3421*,342**,34***,3****,*
34212,3421*,342**,34***,3****,*
34215,3421*,342**,34***,3****,*
34216,3421*,342**,34***,3****,*
34217,3421*,342**,34***,3****,*
34219,3421*,342**,34***,3****,*
34221,3422*,342**,34***,3****,*
34222,3422*,342**,34***,3****,*
34223,3422*,342**,34***,3****,*
34224,3422*,342**,34***,3****,*
34228,3422*,342**,34***,3****,*
34229,3422*,342**,34***,3****,*
34231,3423*,342**,34***,3****,*
34232,3423*,342**,34***,3****,*
34233,3423*,342**,34***,3****,*
34234,3423*,342**,34***,3****,*
34235,3423*,342**,34***,3****,*
34236,3423*,342**,34***,3****,*
34237,3423*,342**,34***,3****,*
34238,3423*,342**,34***,3****,*
34239,3423*,342**,34***,3****,*
34240,3424*,342**,34***,3****,*
34241,3424*,342**,34***,3****,*
34242,3424*,342**,34***,3****,*
34243,3424*,342**,34***,3****,*
34250,3425*,342**,34***,3****,*
34251,3425*,342**,34***,3****,*
34266,3426*,342**,34***,3****,*
34269,3426*,342**,34***,3****,*
34275,3427*,342**,34***,3****,*
34285,3428*,342**,34***,3****,*
34286,3428*,342**,34***,3****,*
34287,3428*,342**,34***,3****,*
34288,3428*,342**,34***,3****,*
34289,3428*,342**,34***,3****,*
34291,3429*,342**,34***,3****,*
34292,3429*,342**,34***,3****,*
34293,3429*,342**,34***,3****,*
34420,3442*,344**,34***,3****,*
34428,3442*,344**,34***,3****,*
34429,3442*,344**,34***,3****,*
34431,3443*,344**,34***,3****,*
34432,3443*,344**,34***,3****,*
34433,3443*,344**,34***,3****,*
34434,3443*,344**,34***,3****,*
34436,3443*,344**,34***,3****,*
34442,3444*,344**,34***,3****,*
34445,3444*,344**,34***,3****,*
34446,3444*,344**,34***,3****,*
34448,3444*,344**,34***,3****,*
34449,3444*,344**,34***,3****,*
34450,3445*,344**,34***,3****,*
34452,3445*,344**,34***,3****,*
34453,3445*,344**,34***,3****,*
34461,3446*,344**,34***,3****,*
34465,3446*,344**,34***,3****,*
34470,3447*,344**,34***,3****,*
34471,3447*,344**,34***,3****,*
34472,3447*,344**,34***,3****,*
34473,3447*,344**,34***,3****,*
34474,3447*,344**,34***,3****,*
34475,3447*,344**,34***,3****,*
34476,3447*,344**,34***,3****,*
34479,3447*,344**,34***,3****,*
34480,3448*,344**,34***,3****,*
34481,3448*,344**,34***,3****,*
34482,3448*,344**,34***,3****,*
34484,3448*,344**,34***,3****,*
34488,3448*,344**,34***,3****,*
34491,3449*,344**,34***,3****,*
34498,3449*,344**,34***,3****,*
34601,3460*,346**,34***,3****,*
34602,3460*,346**,34***,3****,*
34604,3460*,346**,34***,3****,*
34606,3460*,346**,34***,3****,*
34607,3460*,346**,34***,3****,*
34608,3460*,346**,34***,3****,*
34609,3460*,346**,34***,3****,*
34610,3461*,346**,34***,3****,*
34613,3461*,346**,34***,3****,*
34614,3461*,346**,34***,3****,*
34637,3463*,346**,34***,3****,*
34638,3463*,346**,34***,3****,*
34639,3463*,346**,34***,3****,*
34652,3465*,346**,34***,3****,*
34653,3465*,346**,34***,3****,*
34654,3465*,346**,34***,3****,*
34655,3465*,346**,34***,3****,*
34661,3466*,346**,34***,3****,*
34667,3466*,346**,34***,3****,*
34668,3466*,346**,34***,3****,*
34669,3466*,346**,34***,3****,*
34677,3467*,346**,34***,3****,*
34681,3468*,346**,34***,3****,*
34683,3468*,346**,34***,3****,*
34684,3468*,346**,34***,3****,*
34685,3468*,346**,34***,3****,*
34688,3468*,346**,34***,3****,*
34689,3468*,346**,34***,3****,*
34690,3469*,346**,34***,3****,*
34691,3469*,346**,34***,3****,*
34695,3469*,346**,34***,3****,*
34698,3469*,346**,34***,3****,*
34705,3470*,347**,34***,3****,*
34711,3471*,347**,34***,3****,*
34714,3471*,347**,34***,3****,*
34715,3471*,347**,34***,3****,*
34731,3473*,347**,34***,3****,*
34734,3473*,347**,34***,3****,*
34736,3473*,347**,34***,3****,*
34737,3473*,347**,34***,3****,*
34739,3473*,347**,34***,3****,*
34741,3474*,347**,34***,3****,*
34743,3474*,347**,34***,3****,*
34744,3474*,347**,34***,3****,*
34746,3474*,347**,34***,3****,*
34747,3474*,347**,34***,3****,*
34748,3474*,347**,34***,3****,*
34753,3475*,347**,34***,3****,*
34756,3475*,347**,34***,3****,*
34758,3475*,347**,34***,3****,*
34759,3475*,347**,34***,3****,*
34760,3476*,347**,34***,3****,*
34761,3476*,347**,34***,3****,*
34762,3476*,347**,34***,3****,*
34769,3476*,347**,34***,3****,*
34771,3477*,347**,34***,3****,*
34772,3477*,347**,34***,3****,*
34773,3477*,347**,34***,3****,*
34785,3478*,347**,34***,3****,*
34786,3478*,347**,34***,3****,*
34787,3478*,347**,34***,3****,*
34788,3478*,347**,34***,3****,*
34797,3479*,347**,34***,3****,*
34945,3494*,349**,34***,3****,*
34946,3494*,349**,34***,3****,*
34947,3494*,349**,34***,3****,*
34949,3494*,349**,34***,3****,*
34950,3495*,349**,34***,3****,*
34951,3495*,349**,34***,3****,*
34952,3495*,349**,34***,3****,*
34953,3495*,349**,34***,3****,*
34956,3495*,349**,34***,3****,*
34957,3495*,349**,34***,3****,*
34972,3497*,349**,34***,3****,*
34974,3497*,349**,34***,3****,*
34981,3498*,349**,34***,3****,*
34982,3498*,349**,34***,3****,*
34983,3498*,349**,34***,3****,*
34984,3498*,349**,34***,3****,*
34986,3498*,349**,34***,3****,*
34987,3498*,349**,34***,3****,*
34990,3499*,349**,34***,3****,*
34994,3499*,349**,34***,3****,*
34996,3499*,349**,34***,3****,*
34997,3499*,349**,34***,3****,*
